group,names,scores,logfoldchanges,pvals,pvals_adj
25,PCSK5,92.0773,3.2982602,0.0,0.0
25,CPNE4,91.747154,4.943712,0.0,0.0
25,LINC01727,90.509865,5.7765174,0.0,0.0
25,DGKG,90.38082,3.2573626,0.0,0.0
25,KLHL29,90.37855,4.282217,0.0,0.0
25,SLC1A2,89.82905,3.1426165,0.0,0.0
25,DMD,88.929146,2.8516273,0.0,0.0
25,ELOVL2,88.075615,3.7536292,0.0,0.0
25,VAV3,88.01067,3.500568,0.0,0.0
25,CST3,87.69018,3.2428114,0.0,0.0
25,AC064875.1,87.39417,3.6481762,0.0,0.0
25,TNRC6B,87.370384,2.8011272,0.0,0.0
25,CPSF6,86.68194,3.7631886,0.0,0.0
25,CHL1,86.35059,3.1114545,0.0,0.0
25,ATP13A4,86.235054,3.1920962,0.0,0.0
25,ANKFY1,84.471695,3.2486389,0.0,0.0
25,RORA,82.29714,2.4964287,0.0,0.0
25,UBE2G1,81.774,3.1713028,0.0,0.0
25,PTCHD1-AS,81.72068,3.021047,0.0,0.0
25,CNR1,80.69493,3.0905895,0.0,0.0
25,SLC24A2,80.27558,3.0589457,0.0,0.0
25,ACSL3,80.22391,2.5853384,0.0,0.0
25,GRIA1,80.10927,2.9352422,0.0,0.0
25,ADAMTS9,79.65991,3.04363,0.0,0.0
25,ZHX3,79.59265,2.4316738,0.0,0.0
25,DCC,79.43189,2.9840822,0.0,0.0
25,PCDH9,79.26494,2.5110712,0.0,0.0
25,CCT2,79.14859,3.0793006,0.0,0.0
25,GPM6B,79.07801,2.0039532,0.0,0.0
25,SPON1,78.327835,2.882813,0.0,0.0
25,AL589740.1,78.2813,2.7824254,0.0,0.0
25,MSI2,78.03924,1.9813789,0.0,0.0
25,C1orf21,77.89915,2.4511876,0.0,0.0
25,CDH4,77.87344,2.9265525,0.0,0.0
25,IGFBP7,77.84037,3.324863,0.0,0.0
25,OS9,77.36192,2.6856737,0.0,0.0
25,MID1,77.292786,2.6389802,0.0,0.0
25,RNF180,77.23579,2.5858622,0.0,0.0
25,NUP107,76.71192,2.7853255,0.0,0.0
25,HIVEP3,76.36417,2.816069,0.0,0.0
26,DSCAM,76.4724,4.984743,0.0,0.0
26,SOX6,74.91768,3.6661885,0.0,0.0
26,PCDH15,74.52228,4.940779,0.0,0.0
26,FGF12,71.28355,4.3801966,0.0,0.0
26,GRIA4,70.43974,3.4142413,0.0,0.0
26,NFIB,67.809715,2.5934763,0.0,0.0
26,CDH20,67.47161,3.5631747,0.0,0.0
26,MMP16,66.31941,3.2343378,0.0,0.0
26,DLGAP1,65.1998,3.6180766,0.0,0.0
26,AC009041.2,64.83291,4.1979837,0.0,0.0
26,MAML2,64.38431,2.5040586,0.0,0.0
26,GALNT13,63.634632,3.237734,0.0,0.0
26,GPM6A,62.134933,2.2956889,0.0,0.0
26,LUZP2,61.652355,3.5944924,0.0,0.0
26,MIR181A2HG,61.421055,3.3577018,0.0,0.0
26,FERMT1,61.38281,4.058318,0.0,0.0
26,CALCRL,60.431618,3.120883,0.0,0.0
26,TNR,60.169304,3.3786857,0.0,0.0
26,MEGF11,60.139084,3.675705,0.0,0.0
26,DPP10,59.685616,3.3199024,0.0,0.0
26,ALCAM,58.94175,2.7396238,0.0,0.0
26,SH3D19,58.221092,2.6306686,0.0,0.0
26,GRID2,58.102547,2.9791336,0.0,0.0
26,CSMD1,58.061546,3.1230466,0.0,0.0
26,C2orf27A,57.946777,3.2283156,0.0,0.0
26,MAP2,57.905792,2.1935449,0.0,0.0
26,AC007319.1,57.351654,3.474528,0.0,0.0
26,CHST9,56.783813,3.0078688,0.0,0.0
26,TNK2,56.486362,3.2741225,0.0,0.0
26,GRIK2,56.481598,2.4799821,0.0,0.0
26,PCDH11X,56.284645,3.846882,0.0,0.0
26,TNS3,56.141018,3.1687539,0.0,0.0
26,PLAAT1,56.113983,3.7360852,0.0,0.0
26,NCAM1,55.982697,1.9726336,0.0,0.0
26,CTTNBP2,55.907734,2.450359,0.0,0.0
26,DOK6,55.70785,3.1492937,0.0,0.0
26,AL353784.1,55.282516,5.1167216,0.0,0.0
26,LRRN1,55.242348,2.988435,0.0,0.0
26,UST,54.9427,2.5071404,0.0,0.0
26,PHLPP1,54.823353,2.1632338,0.0,0.0
26,DSCAML1,54.7844,2.9259756,0.0,0.0
26,CLASP2,54.705784,1.9541378,0.0,0.0
26,PHYHIPL,54.504475,2.6455185,0.0,0.0
26,AL136366.1,54.436867,3.1329675,0.0,0.0
26,UNC80,54.097572,2.5255036,0.0,0.0
26,AQP4-AS1,53.85095,2.9918637,0.0,0.0
26,SERINC5,53.03635,2.7565403,0.0,0.0
26,SLC44A1,52.829845,2.3359518,0.0,0.0
26,AC104041.1,52.759785,4.5586615,0.0,0.0
26,VIPR2,52.69842,3.5327115,0.0,0.0
27,LRRC4C,23.941675,4.010121,1.1282326574618524e-126,3.8063185164790517e-122
27,ADARB2,22.852133,5.7270293,1.391724048392064e-115,2.3476297110301533e-111
27,GRM7,22.590467,4.985137,5.377595463383927e-113,6.047464604939453e-109
27,LRRC7,22.383419,4.524191,5.709454697650533e-111,4.8154968283659e-107
27,PCDH15,22.351625,4.540712,1.164263269693969e-110,7.855749985933085e-107
27,LRP1B,22.143751,2.550434,1.1983818173967298e-108,6.7383012289189124e-105
27,KCNMB2,21.265339,4.1100454,2.3777067677425773e-100,1.145952760333305e-96
27,TNR,21.018288,4.180819,4.462455141793774e-98,1.8818731139837064e-94
27,KCND2,20.970543,3.6747448,1.2186611822168616e-97,4.568219144938917e-94
27,NTM,20.907633,3.087276,4.5631417824400654e-97,1.539467143141805e-93
27,KCNMA1,20.729946,3.1784875,1.8600081847860604e-95,5.704645102738848e-92
27,FGF14,20.706139,3.4155226,3.0494883518139816e-95,8.573382377095691e-92
27,CSMD3,20.557428,3.3959992,6.604066495412268e-94,1.7138568565824899e-90
27,OPCML,20.404549,3.7509496,1.523593194303498e-92,3.671533114015508e-89
27,CA10,20.38366,4.1806555,2.3352876005099527e-92,5.252373185226952e-89
27,SLC35F1,20.086565,2.842872,9.67260524659821e-90,2.039529270028024e-86
27,LUZP2,20.00912,3.6082222,4.5866652101544096e-89,9.102372011469373e-86
27,XYLT1,19.980333,3.7848248,8.167560825514188e-89,1.5308277753909563e-85
27,CSMD1,19.934538,3.3681147,2.041838411326743e-88,3.625552762259491e-85
27,POU6F2,19.796366,6.1591887,3.1995956830144184e-87,5.397237977892872e-84
27,NCAM2,19.710896,2.7419157,1.738620661919902e-86,2.7931354891043685e-83
27,GRIK1,19.3018,3.938431,5.187104432467602e-83,7.954424647189067e-80
27,CHL1,19.245022,3.1670618,1.5539874374434357e-82,2.279429312044748e-79
27,EPN2,19.13318,3.2157168,1.3366240060359559e-81,1.8789035038181268e-78
27,ANKS1B,19.02978,2.9605033,9.665797780590123e-81,1.2568932638262403e-77
27,PCDH9,19.029669,2.688914,9.686464374272239e-81,1.2568932638262403e-77
27,SORCS1,18.862108,3.697917,2.3371348358742408e-79,2.9202932576996016e-76
27,HS6ST3,18.810938,4.0556154,6.144205474434255e-79,7.403109288963874e-76
27,MEGF11,18.716202,3.7929268,3.6529262601795073e-78,4.2496128703336566e-75
27,ATRNL1,18.71188,2.8604844,3.96153382628556e-78,4.455008889913198e-75
27,MDGA2,18.69296,2.941743,5.648999769766276e-78,6.147751781696931e-75
27,AC004852.2,18.677547,3.3856192,7.540547245919502e-78,7.94985757611207e-75
27,SGCD,18.387522,3.4884446,1.6537098561788462e-75,1.6906427096335073e-72
27,PTPRT,18.38091,3.636844,1.868084283388756e-75,1.85363410202019e-72
27,KIF13A,18.359442,2.5864525,2.7744164666517433e-75,2.674299666726568e-72
27,AGAP1,18.295292,2.3038368,9.021793451719845e-75,8.454673491129788e-72
27,NRXN1,18.245037,2.4369988,2.265850979396667e-74,2.0660274187001445e-71
27,SMOC1,18.04954,3.4152238,7.955069458029966e-73,7.062636271198867e-70
27,DSCAM,18.010178,3.1905315,1.6210797252317989e-72,1.4023170946191075e-69
27,TMEM132D,17.924051,4.58965,7.654502111206843e-72,6.455998443144631e-69
27,KAT2B,17.732803,2.4240406,2.3406943572877336e-70,1.9260489154101527e-67
27,LHFPL3,17.657457,2.6579552,8.91677462878822e-70,7.162505372653051e-67
27,TMEM132C,17.642616,3.2251885,1.1596649314662053e-69,9.098515300668688e-67
27,APBB2,17.529016,2.4426458,8.604534084840457e-69,6.597526509551422e-66
27,GRM5,17.497372,3.1938183,1.500346212618483e-68,1.12482622611355e-65
27,LRRTM4,17.355167,2.778582,1.8027452476889783e-67,1.3221568787235451e-64
27,VCAN,17.34438,2.4907026,2.1751193584148283e-67,1.561319187124278e-64
27,KCNMB2-AS1,17.300133,3.0162446,4.693036502535521e-67,3.2985202601258523e-64
27,RORA,17.258419,2.3271675,9.672404293694996e-67,6.659549054212002e-64
27,FAM155A,17.191454,2.7643154,3.0772147390397815e-66,2.076319873019702e-63
